Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
30,0,5,4,145,2,54100,0.0,17,1,6.0,2,5,4,4,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,3,3,2.0,3.0,3.0
41,0,7,3,146,3,27820,1.0,14,0,10.0,2,10,0,7,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,2,3,2.0,1.0,3.0
28,0,7,3,147,3,119570,1.0,13,0,10.0,2,10,1,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2,3,3.0,1.0,3.0
25,1,5,2,148,3,26600,5.0,13,0,6.0,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,1.0,1.0,3.0
52,0,26,2,149,2,33750,2.0,21,0,28.0,2,5,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,4,4.0,3.0,3.0
45,0,2,3,150,1,50980,3.0,14,1,8.0,4,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3,3,1.0,4.0,2.0
52,0,12,3,151,2,48780,2.0,11,1,31.0,3,5,1,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,4.0,4.0,1.0
42,0,10,3,152,2,28370,2.0,13,1,19.0,0,5,0,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,1.0,3.0,3.0
30,0,25,3,153,1,24060,2.0,20,1,11.0,5,5,0,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,4,3.0,4.0,3.0
60,0,10,3,154,1,22690,5.0,18,1,33.0,4,29,11,10,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,1.0,1.0,1.0
46,0,19,4,155,1,41080,2.0,14,0,19.0,5,10,0,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,3,3.0,3.0,2.0
42,0,18,4,156,4,132060,0.0,13,2,7.0,2,6,0,4,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,3,3,4.0,4.0,4.0
24,1,27,2,157,1,104220,1.0,17,1,6.0,0,5,1,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,2,3,1.0,2.0,3.0
34,1,5,3,158,2,137440,0.0,20,1,3.0,3,2,1,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,3,4,4.0,3.0,2.0
38,0,3,3,159,2,49070,1.0,11,1,1.0,3,1,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3,3,4.0,4.0,3.0
40,0,26,4,160,1,34820,0.0,18,1,21.0,2,20,1,12,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,3.0,3.0,3.0
26,0,3,2,161,4,24360,1.0,24,0,3.0,2,3,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,1.0,4.0,1.0
30,0,15,3,162,2,23800,4.0,18,3,9.0,2,5,1,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,3.0,4.0,1.0
29,0,8,3,163,3,194310,1.0,11,0,10.0,3,10,0,7,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,2.0,3.0,3.0
29,1,19,4,164,3,17900,5.0,16,1,6.0,4,2,1,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,3,3.0,2.0,4.0
19,1,4,3,165,1,76440,1.0,15,2,1.0,2,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,1.0,4.0,4.0
30,0,2,4,166,3,51310,0.0,15,1,10.0,2,9,7,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,3,3.0,1.0,3.0
57,0,2,2,167,4,63060,3.0,12,1,32.0,3,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,1.0,4.0,2.0
50,0,10,4,168,3,47870,0.0,12,0,28.0,3,27,15,7,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,3,2.0,3.0,3.0
30,0,10,2,169,3,188800,0.0,22,1,12.0,3,11,6,7,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,4,3.0,4.0,2.0
60,0,16,3,170,4,23390,4.0,20,0,22.0,4,18,13,11,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,3.0,1.0,4.0
47,0,1,3,171,5,135700,5.0,16,2,20.0,2,5,0,4,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,2,3,1.0,4.0,3.0
46,0,4,1,172,1,67120,6.0,21,1,26.0,3,3,0,1,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,2,4,1.0,3.0,1.0
35,0,15,2,173,2,54060,0.0,12,1,6.0,2,5,4,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,4.0,3.0,3.0
54,0,2,4,174,2,89380,7.0,11,3,19.0,2,1,0,0,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,3,3,3.0,3.0,3.0
34,0,8,2,175,1,24390,3.0,11,2,14.0,2,7,5,7,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,3,4.0,3.0,3.0
46,0,2,3,176,1,88370,2.0,18,0,15.0,3,3,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,3,3.0,4.0,3.0
31,0,7,3,177,2,53430,1.0,14,1,13.0,3,13,0,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,3,3.0,2.0,4.0
33,1,10,3,178,4,67280,7.0,22,0,15.0,2,7,7,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,4,2.0,3.0,4.0
33,1,5,4,179,2,66520,7.0,25,0,8.0,5,4,1,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,4,1.0,4.0,3.0
30,0,2,3,180,1,48500,0.0,12,1,4.0,4,3,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,4.0,2.0,3.0
35,0,12,2,181,2,28090,4.0,23,1,10.0,2,8,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,4,4.0,3.0,3.0
31,1,22,2,182,2,56890,3.0,15,2,12.0,2,1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,1.0,3.0,3.0
34,1,17,1,183,1,20010,9.0,22,1,11.0,5,3,0,2,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,4,2.0,1.0,3.0
42,0,2,4,184,1,29770,4.0,15,3,8.0,3,2,2,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,3,2.0,3.0,3.0
36,0,3,4,185,1,40250,1.0,11,0,10.0,3,10,9,7,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,2.0,4.0,2.0
22,1,7,3,186,2,37850,5.0,13,2,4.0,2,2,1,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,3.0,3.0,3.0
48,0,6,3,187,1,108540,2.0,14,1,14.0,6,9,6,7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,2.0,4.0,3.0
55,0,1,3,188,1,120310,3.0,11,0,37.0,5,10,7,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,1.0,2.0,3.0
41,0,3,2,189,2,99360,7.0,17,1,16.0,2,14,1,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,3,4.0,4.0,3.0
35,0,22,3,190,1,29660,9.0,18,0,15.0,2,11,6,9,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,2,3,2.0,3.0,3.0
40,0,15,3,191,2,25710,7.0,14,0,22.0,1,20,5,13,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,2.0,3.0,3.0
39,0,12,1,192,1,99910,1.0,16,1,8.0,3,8,0,7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,3.0,3.0,3.0
31,0,1,4,193,3,61420,4.0,13,2,10.0,2,6,0,5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2,3,2.0,4.0,4.0
42,0,5,3,194,3,53900,1.0,14,0,10.0,3,10,5,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,4.0,1.0,2.0
45,0,2,1,195,4,44040,0.0,23,0,9.0,2,8,3,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3,4,4.0,2.0,4.0
26,1,2,1,196,2,59930,0.0,12,0,8.0,3,7,1,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,2.7236031927023947,3.0,2.0
29,0,5,3,197,1,51300,4.0,11,0,8.0,3,3,1,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2,3,4.0,4.0,4.0
33,0,16,3,198,1,20900,4.0,16,0,10.0,2,6,0,5,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,1.0,3.0,3.0
31,0,2,4,199,1,29090,9.0,14,2,10.0,2,5,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,3.0,4.0,2.0
18,1,2,3,200,1,34680,1.0,18,2,0.0,4,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,4,3,2.0,2.0,3.0
40,0,1,4,201,2,30680,3.0,19,0,20.0,3,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2,3,3.0,1.0,3.0
41,0,23,3,202,2,26700,2.0,15,2,10.0,2,8,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,2,3,1.0,3.0,3.0
26,0,9,4,203,3,26930,5.0,17,3,8.0,3,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2,3,1.0,3.0,3.0
35,0,16,4,204,2,95260,1.0,15,0,5.0,2,5,0,3,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,2,3,1.0,3.0,3.0
34,0,26,3,205,1,52370,1.0,19,1,10.0,3,10,5,7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,2,3,4.0,4.0,3.0
26,1,1,3,206,2,24260,1.0,22,0,1.0,3,1,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,4,3.0,4.0,1.0
37,0,8,1,207,1,41930,4.0,16,1,12.0,5,6,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,2.0,4.0,4.0
46,0,4,1,208,5,29110,5.0,13,0,28.0,3,2,1,2,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,3,3,1.0,3.0,2.0
41,0,24,1,209,1,26610,7.0,14,1,22.0,2,18,11,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,3,3,2.0,1.0,3.0
37,0,7,2,210,1,20280,1.0,16,1,9.0,3,9,7,7,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,1.0,2.0,3.0
52,0,2,1,211,1,99800,2.6948303347756775,11,1,18.0,2,10,6,9,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,3,3,4.0,1.0,3.0
32,1,7,2,212,2,32980,8.0,22,0,6.0,4,4,1,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,4,4.0,3.0,3.0
24,0,22,3,213,1,29350,0.0,14,2,3.0,5,2,2,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,4.0,4.0,3.0
38,0,5,3,214,1,154270,3.0,16,1,18.0,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,3,3.0,3.0,3.0
37,0,1,4,215,5,39440,6.0,11,2,8.0,3,6,4,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3,3,2.0,2.0,2.0
49,0,21,1,216,1,40110,1.0,18,2,31.0,2,31,0,9,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,3,4.0,3.0,3.0
24,0,1,3,217,1,34070,1.0,15,2,6.0,2,6,1,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,2.0,4.0,3.0
26,0,19,4,218,4,119940,1.0,14,1,6.0,6,5,1,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,3,1.0,2.0,4.0
24,0,7,3,219,1,12320,1.0,12,0,1.0,4,1,0,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,3,4.0,2.0,3.0
50,0,2,2,220,1,29600,1.0,14,3,32.0,2,32,10,7,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,1.0,2.0,3.0
25,0,2,3,221,1,190940,1.0,16,0,7.0,3,7,0,6,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,3,2.0,3.0,3.0
24,1,2,3,222,2,39190,1.0,21,0,6.0,3,6,1,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,4,1.0,3.0,3.0
30,1,9,3,223,2,68250,1.0,14,0,1.0,2,1,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,3,3,2.0,1.0,4.0
34,0,6,2,224,4,102480,1.0,12,1,6.0,4,6,1,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,3,3,2.0,4.0,3.0
31,1,9,1,225,1,189470,2.0,12,2,9.0,2,3,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,2.0,1.0,1.0
35,0,2,3,226,5,24960,4.0,17,3,9.0,3,3,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,1.0,4.0,3.0
31,0,1,3,227,2,64650,4.0,17,0,13.0,3,7,5,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,1.0,4.0,4.0
27,0,22,4,228,1,22060,0.0,14,1,6.0,4,5,0,3,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,3,3,1.0,3.0,2.0
37,0,9,4,229,2,20860,4.0,14,0,17.0,3,3,1,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,4.0,3.0,2.0
20,0,17,4,230,1,22930,1.0,13,2,1.0,3,1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,4.0,2.0,4.0
42,0,28,4,231,2,26450,1.0,15,0,10.0,5,10,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,3.0,4.0,3.0
43,0,10,5,232,2,26830,4.0,11,0,21.0,3,1,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,3,2.0,4.0,2.0
38,0,2,4,233,1,20140,3.0,17,1,8.0,5,0,0,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,4,3,3.0,1.0,2.0
43,0,4,3,234,2,34190,3.0,11,1,10.0,5,8,4,7,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4.0,3.0,3.0
48,0,8,1,235,2,53760,7.0,13,1,21.0,3,3,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,4,3,4.0,1.0,1.0
44,0,29,4,236,2,19510,4.0,22,3,10.0,4,2,0,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,4,4,1.0,3.0,4.0
34,0,13,4,237,1,23410,1.0,20,2,8.0,3,8,0,6,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,4,3.0,3.0,3.0
27,1,27,3,238,2,22930,0.0,18,0,5.0,0,4,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,3.0,1.0,3.0
21,0,16,2,239,3,87260,1.0,11,1,3.0,2,3,1,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,3,3.0,3.0,3.0
44,0,2,2,240,1,40110,4.0,14,1,26.0,2,2,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,4.0,4.0,4.0
22,0,2,2,241,2,195450,0.0,14,0,3.0,3,2,2,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,1.0,3.0,3.0
33,0,13,4,242,2,45680,0.0,18,1,6.0,2,5,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,3,3.0,3.0,3.0
32,0,1,1,243,1,30220,1.0,16,1,6.0,3,6,0,5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,1.0,4.0,2.0
30,0,4,5,244,3,57720,1.0,17,0,1.0,3,1,0,0,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,3,3,3.0,3.0,3.0
53,0,24,3,245,3,22690,7.0,11,1,18.0,2,14,8,10,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2,3,4.0,1.0,4.0
34,0,1,5,246,1,53810,1.0,12,0,10.0,0,10,8,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,2.0,4.0,2.0
45,1,19,4,247,3,34410,2.0,13,1,5.0,5,1,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,3,3,1.0,1.0,3.0
26,0,7,2,248,1,54540,1.0,13,1,3.0,5,3,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,4,3,3.0,4.0,3.0
37,0,4,3,249,1,98840,1.0,14,0,10.0,3,10,7,8,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,2,3,3.0,3.0,3.0
29,0,2,3,250,1,41570,1.0,17,3,6.0,2,6,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,2.0,3.0,2.0
35,0,10,5,251,4,134580,1.0,11,0,17.0,3,17,11,8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,2.0,4.0,3.0
33,0,8,3,252,2,90690,3.0,25,1,15.0,3,13,4,7,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,3,4,3.0,4.0,1.0
